Date;Symbol;Clos
2024-01-04;AES;18.5
2024-01-05;AES;18.43
2024-01-08;AES;18.69
2024-01-09;AES;18.49
2024-01-10;AES;18.51
2024-01-11;AES;17.67
2024-01-12;AES;18.08
2024-01-16;AES;17.54
2024-01-17;AES;17.06
2024-01-18;AES;17.04
2024-01-19;AES;16.56
2024-01-22;AES;16.45
2024-01-23;AES;16.48
2024-01-24;AES;16.17
2024-01-25;AES;16.79
2024-01-26;AES;16.81
2024-01-29;AES;16.94
2024-01-30;AES;16.63
2024-01-31;AES;16.52
2024-02-01;AES;16.99
2024-02-02;AES;16.86
2024-02-05;AES;16.35
2024-02-06;AES;16.34
2024-02-07;AES;16.16
2024-02-08;AES;16.04
2024-02-09;AES;16.3
2024-02-12;AES;16.72
2024-02-13;AES;15.85
2024-02-14;AES;15.98
2024-02-15;AES;16.62
2024-02-16;AES;16.61
2024-02-20;AES;16.26
2024-02-21;AES;16.39
2024-02-22;AES;15.85
2024-02-23;AES;15.85
2024-02-26;AES;15.4
2024-02-27;AES;14.95
2024-02-28;AES;14.91
2024-02-29;AES;15.05
2024-03-01;AES;15.32
2024-03-04;AES;15.91
2024-03-05;AES;15.99
2024-03-06;AES;16.06
2024-03-07;AES;16
2024-03-08;AES;16.09
2024-03-11;AES;16.23
2024-03-12;AES;15.79
2024-03-13;AES;15.6
2024-03-14;AES;14.88
2024-03-15;AES;14.86
2024-03-18;AES;14.74
2024-03-19;AES;15.39
2024-03-20;AES;15.39
2024-03-21;AES;15.61
2024-03-22;AES;16.08
2024-03-25;AES;16.29
2024-03-26;AES;16.48
2024-03-27;AES;17.08
2024-03-28;AES;17.76
2024-01-02;AFL;82.28
2024-01-03;AFL;82.19
2024-01-04;AFL;81.32
2024-01-05;AFL;81.73
2024-01-08;AFL;81.88
2024-01-09;AFL;79.59
2024-01-10;AFL;81.65
2024-01-11;AFL;81.7
2024-01-12;AFL;81.75
2024-01-16;AFL;81.54
2024-01-17;AFL;81.84
2024-01-18;AFL;82.61
2024-01-19;AFL;83.36
2024-01-22;AFL;83.49
2024-01-23;AFL;83.63
2024-01-24;AFL;83.98
2024-01-25;AFL;83.87
2024-01-26;AFL;84.29
2024-01-29;AFL;83.58
2024-01-30;AFL;84.7
2024-01-31;AFL;83.33
2024-02-01;AFL;75.29
2024-02-02;AFL;75.9
2024-02-05;AFL;75.42
2024-02-06;AFL;76
2024-02-07;AFL;77.89
2024-02-08;AFL;77.18
2024-02-09;AFL;77.29
2024-02-12;AFL;77.57
2024-02-13;AFL;77.13
2024-02-14;AFL;77.98
2024-02-15;AFL;79.21
2024-02-16;AFL;78.43
2024-02-20;AFL;78.33
2024-02-21;AFL;78.81
2024-02-22;AFL;79.2
2024-02-23;AFL;79.95
2024-02-26;AFL;79.25
2024-02-27;AFL;79.75
2024-02-28;AFL;80.1
2024-02-29;AFL;80.28
2024-03-01;AFL;79.97
2024-03-04;AFL;79.29
2024-03-05;AFL;80.37
2024-03-06;AFL;81.69
2024-03-07;AFL;81.82
2024-03-08;AFL;81.64
2024-03-11;AFL;82.7
2024-03-12;AFL;82.47
2024-03-13;AFL;83.32
2024-03-14;AFL;83.09
2024-03-15;AFL;83.89
2024-03-18;AFL;84.01
2024-03-19;AFL;83.86
2024-03-20;AFL;84.5
2024-03-21;AFL;84.54
2024-03-22;AFL;83.68
2024-03-25;AFL;84.33
2024-03-26;AFL;84.47
2024-03-27;AFL;85.13
2024-03-28;AFL;85.37
2024-01-02;AIG;68.14
2024-01-03;AIG;67.92
2024-01-04;AIG;67.94
2024-01-05;AIG;68.31
2024-01-08;AIG;67.53
2024-01-09;AIG;67.14
2024-01-10;AIG;66.91
2024-01-11;AIG;66.61
2024-01-12;AIG;66.82
2024-01-16;AIG;66.54
2024-01-17;AIG;66.07
2024-01-18;AIG;66.56
2024-01-19;AIG;68.13
2024-01-22;AIG;68.56
2024-01-23;AIG;68.3
2024-01-24;AIG;68.46
2024-01-25;AIG;68.28
2024-01-26;AIG;68.83
2024-01-29;AIG;68.67
2024-01-30;AIG;69.67
2024-01-31;AIG;68.81
2024-02-01;AIG;68.12
2024-02-02;AIG;68.93
2024-02-05;AIG;68.23
2024-02-06;AIG;68.07
2024-02-07;AIG;69.1
2024-02-08;AIG;67.72
2024-02-09;AIG;68.42
2024-02-12;AIG;69.02
2024-02-13;AIG;69.38
2024-02-14;AIG;68.47
2024-02-15;AIG;69.59
2024-02-16;AIG;69.33
2024-02-20;AIG;67.44
2024-02-21;AIG;67.99
2024-02-22;AIG;70.16
2024-02-23;AIG;70.6
2024-02-26;AIG;70.6
2024-02-27;AIG;71.22
2024-02-28;AIG;71.7
2024-02-29;AIG;72.15
2024-03-01;AIG;72.1
2024-03-04;AIG;72.43
2024-03-05;AIG;73.17
2024-03-06;AIG;74.09
2024-03-07;AIG;73.96
2024-03-08;AIG;73.66
2024-03-11;AIG;74.15
2024-03-12;AIG;75.12
2024-03-13;AIG;75.08
2024-03-14;AIG;75.44
2024-03-15;AIG;75.86
2024-03-18;AIG;74.93
2024-03-19;AIG;75.08
2024-03-20;AIG;76.33
2024-03-21;AIG;76.99
2024-03-22;AIG;75.97
2024-03-25;AIG;76.18
2024-03-26;AIG;76.97
2024-03-27;AIG;77.92
2024-03-28;AIG;77.75
2024-01-02;AIZ;168.44
2024-01-03;AIZ;168.56
2024-01-04;AIZ;167.66
2024-01-05;AIZ;166.67
2024-01-08;AIZ;164.61
2024-01-09;AIZ;162.76
2024-01-10;AIZ;161.93
2024-01-11;AIZ;165.2
2024-01-12;AIZ;163.26
2024-01-16;AIZ;163.11
2024-01-17;AIZ;164.74
2024-01-18;AIZ;165.18
2024-01-19;AIZ;166.41
2024-01-22;AIZ;167.38
2024-01-23;AIZ;167.73
2024-01-24;AIZ;168.17
2024-01-25;AIZ;169.89
2024-01-26;AIZ;169.25
2024-01-29;AIZ;167.91
2024-01-30;AIZ;168.66
2024-01-31;AIZ;166.54
2024-02-01;AIZ;167.88
2024-02-02;AIZ;166.17
2024-02-05;AIZ;167.71
2024-02-06;AIZ;168.19
2024-02-07;AIZ;174.62
2024-02-08;AIZ;173.84
2024-02-09;AIZ;173.77
2024-02-12;AIZ;171.18
2024-02-13;AIZ;170.51
2024-02-14;AIZ;171.07
2024-02-15;AIZ;171.79
2024-02-16;AIZ;173
2024-02-20;AIZ;173.9
2024-02-21;AIZ;173.48
2024-02-22;AIZ;176.72
2024-02-23;AIZ;177.63
2024-02-26;AIZ;178.2
2024-02-27;AIZ;181
2024-02-28;AIZ;181.49
2024-02-29;AIZ;180.7
2024-03-01;AIZ;179.71
2024-03-04;AIZ;177.29
2024-03-05;AIZ;177.87
2024-03-06;AIZ;179.09
2024-03-07;AIZ;178.17
2024-03-08;AIZ;177.77
2024-03-11;AIZ;177.61
2024-03-12;AIZ;180.37
2024-03-13;AIZ;180.76
2024-03-14;AIZ;179.07
2024-03-15;AIZ;180.41
2024-03-18;AIZ;177.65
2024-03-19;AIZ;178.52
2024-03-20;AIZ;179.86
2024-03-21;AIZ;178.79
2024-03-22;AIZ;178.93
2024-03-25;AIZ;180.74
2024-03-26;AIZ;182.51
2024-03-27;AIZ;186.63
2024-03-28;AIZ;187.46
2024-01-02;AJG;223.91
2024-01-03;AJG;223.93
2024-01-04;AJG;224.81
2024-01-05;AJG;224.19
2024-01-08;AJG;227.74
2024-01-09;AJG;225.05
2024-01-10;AJG;229.04
2024-01-11;AJG;230.88
2024-01-12;AJG;233.67
2024-01-16;AJG;232.34
2024-01-17;AJG;232.86
2024-01-18;AJG;235.81
2024-01-19;AJG;237.64
2024-01-22;AJG;236.37
2024-01-23;AJG;238.52
2024-01-24;AJG;237.92
2024-01-25;AJG;236.6
2024-01-26;AJG;231.91
2024-01-29;AJG;227.68
2024-01-30;AJG;229.46
2024-01-31;AJG;231.04
2024-02-01;AJG;231
2024-02-02;AJG;231.62
2024-02-05;AJG;235.12
2024-02-06;AJG;232.92
2024-02-07;AJG;235.06
2024-02-08;AJG;235.89
2024-02-09;AJG;237.69
2024-02-12;AJG;234.48
2024-02-13;AJG;235.18
2024-02-14;AJG;237.53
2024-02-15;AJG;239.39
2024-02-16;AJG;238.07
2024-02-20;AJG;240.57
2024-02-21;AJG;238.94
2024-02-22;AJG;243.49
2024-02-23;AJG;243.82
2024-02-26;AJG;242.86
2024-02-27;AJG;242.38
2024-02-28;AJG;244.29
2024-02-29;AJG;243.35
2024-03-01;AJG;242.96
2024-03-04;AJG;241.94
2024-03-05;AJG;244.77
2024-03-06;AJG;248.03
2024-03-07;AJG;249.31
2024-03-08;AJG;251.09
2024-03-11;AJG;252.11
2024-03-12;AJG;254.21
2024-03-13;AJG;254.77
2024-03-14;AJG;254.3
2024-03-15;AJG;252.57
2024-03-18;AJG;253.09
2024-03-19;AJG;253.25
2024-03-20;AJG;255.26
2024-03-21;AJG;249.7
2024-03-22;AJG;245.94
2024-03-25;AJG;244.99
2024-03-26;AJG;245.64
2024-03-27;AJG;247.2
2024-03-28;AJG;249.44
2024-01-02;AKAM;116.88
2024-01-03;AKAM;116.31
2024-01-04;AKAM;114.63
2024-01-05;AKAM;114.33
2024-01-08;AKAM;115.99
2024-01-09;AKAM;115.7
2024-01-10;AKAM;116.08
2024-01-11;AKAM;117.28
2024-01-12;AKAM;118.1
2024-01-16;AKAM;118.47
2024-01-17;AKAM;117.71
2024-01-18;AKAM;119.33
2024-01-19;AKAM;120.35
2024-01-22;AKAM;121.89
2024-01-23;AKAM;123.23
2024-01-24;AKAM;123.76
2024-01-25;AKAM;123.66
2024-01-26;AKAM;123.06
2024-01-29;AKAM;124.53
2024-01-30;AKAM;124.66
2024-01-31;AKAM;123.23
2024-02-01;AKAM;124.04
2024-02-02;AKAM;124.41
2024-02-05;AKAM;124.61
2024-02-06;AKAM;124.48
2024-02-07;AKAM;125.57
2024-02-08;AKAM;126.78
2024-02-09;AKAM;128.32
2024-02-12;AKAM;128.15
2024-02-13;AKAM;125.05
2024-02-14;AKAM;114.8
2024-02-15;AKAM;111.57
2024-02-16;AKAM;109.19
2024-02-20;AKAM;108.36
2024-02-21;AKAM;107.16
2024-02-22;AKAM;106.95
2024-02-23;AKAM;108.17
2024-02-26;AKAM;108.07
2024-02-27;AKAM;107.76
2024-02-28;AKAM;108.14
2024-02-29;AKAM;110.92
2024-03-01;AKAM;110.24
2024-03-04;AKAM;110.76
2024-03-05;AKAM;109.38
2024-03-06;AKAM;110.16
2024-03-07;AKAM;112.83
2024-03-08;AKAM;111
2024-03-11;AKAM;110.03
2024-03-12;AKAM;109.78
2024-03-13;AKAM;109.53
2024-03-14;AKAM;108.95
2024-03-15;AKAM;107.25
2024-03-18;AKAM;107.87
2024-03-19;AKAM;107.79
2024-03-20;AKAM;109.6
2024-03-21;AKAM;109.15
2024-03-22;AKAM;108.97
2024-03-25;AKAM;108.56
2024-03-26;AKAM;108.02
2024-03-27;AKAM;109.63
2024-03-28;AKAM;108.76
2024-01-02;ALB;145.88
2024-01-03;ALB;139.22
2024-01-04;ALB;135
2024-01-05;ALB;134.9
2024-01-08;ALB;135.64
2024-01-09;ALB;132.75
2024-01-10;ALB;132.03
2024-01-11;ALB;127.77
2024-01-12;ALB;125.18
2024-01-16;ALB;125.09
2024-01-17;ALB;119.87
2024-01-18;ALB;117.18
2024-01-19;ALB;114.34
2024-01-22;ALB;119.92
2024-01-23;ALB;121.75
2024-01-24;ALB;120.85
2024-01-25;ALB;117.64
2024-01-26;ALB;119.02
2024-01-29;ALB;122.35
2024-01-30;ALB;119.48
2024-01-31;ALB;113.95
2024-02-01;ALB;115.98
2024-02-02;ALB;113.47
2024-02-05;ALB;107.98
2024-02-06;ALB;112.24
2024-02-07;ALB;114.26
2024-02-08;ALB;113.55
2024-02-09;ALB;114.99
2024-02-12;ALB;119.27
2024-02-13;ALB;111.43
2024-02-14;ALB;113.6
2024-02-15;ALB;116.69
2024-02-16;ALB;121.75
2024-02-20;ALB;114.03
2024-02-21;ALB;117.74
2024-02-22;ALB;117.37
2024-02-23;ALB;119.82
2024-02-26;ALB;120.69
2024-02-27;ALB;127.71
2024-02-28;ALB;131.15
2024-02-29;ALB;136.9
2024-03-01;ALB;141.82
2024-03-04;ALB;132.29
2024-03-05;ALB;108.65
2024-03-06;ALB;118.77
2024-03-07;ALB;121.82
2024-03-08;ALB;117.52
2024-03-11;ALB;123.89
2024-03-12;ALB;123.08
2024-03-13;ALB;124.93
2024-03-14;ALB;119.45
2024-03-15;ALB;121.69
2024-03-18;ALB;124.12
2024-03-19;ALB;120.09
2024-03-20;ALB;123.99
2024-03-21;ALB;124.4
2024-03-22;ALB;120.41
2024-03-25;ALB;117.91
2024-03-26;ALB;118.57
2024-03-27;ALB;128.32
2024-03-28;ALB;131.25
2024-01-02;ALGN;268.92
2024-01-03;ALGN;256.22
2024-01-04;ALGN;261.36
2024-01-05;ALGN;264.68
2024-01-08;ALGN;273.94
2024-01-09;ALGN;277.52
2024-01-10;ALGN;276.79
2024-01-11;ALGN;276.36
2024-01-12;ALGN;271.64
2024-01-16;ALGN;267.46
2024-01-17;ALGN;259.56
2024-01-18;ALGN;264.51
2024-01-19;ALGN;266.34
2024-01-22;ALGN;271.61
2024-01-23;ALGN;266.43
2024-01-24;ALGN;257.07
2024-01-25;ALGN;262.11
2024-01-26;ALGN;264.28
2024-01-29;ALGN;270.39
2024-01-30;ALGN;264.74
2024-01-31;ALGN;267.32
2024-02-01;ALGN;273.38
2024-02-02;ALGN;273.9
2024-02-05;ALGN;275.58
2024-02-06;ALGN;288.44
2024-02-07;ALGN;284.73
2024-02-08;ALGN;295
2024-02-09;ALGN;296.37
2024-02-12;ALGN;302.44
2024-02-13;ALGN;292.32
2024-02-14;ALGN;302.75
2024-02-15;ALGN;309.77
2024-02-16;ALGN;308.77
2024-02-20;ALGN;313.53
2024-02-21;ALGN;304.65
2024-02-22;ALGN;316.56
2024-02-23;ALGN;316.88
2024-02-26;ALGN;310.84
2024-02-27;ALGN;313.06
2024-02-28;ALGN;302.39
2024-02-29;ALGN;302.42
2024-03-01;ALGN;300.01
2024-03-04;ALGN;308.04
2024-03-05;ALGN;299.49
2024-03-06;ALGN;303.79
2024-03-07;ALGN;310.8
2024-03-08;ALGN;312.49
2024-03-11;ALGN;308.09
2024-03-12;ALGN;310.68
2024-03-13;ALGN;320.69
2024-03-14;ALGN;316.92
2024-03-15;ALGN;314.35
2024-03-18;ALGN;316.14
2024-03-19;ALGN;317.2
2024-03-20;ALGN;329.14
2024-03-21;ALGN;321.27
2024-03-22;ALGN;319.42
2024-03-25;ALGN;319.28
2024-03-26;ALGN;319.94
2024-03-27;ALGN;327.9
2024-03-28;ALGN;327.92
2024-01-02;ALK;38.34
2024-01-03;ALK;36.42
2024-01-04;ALK;36.81
2024-01-05;ALK;37.95
2024-01-08;ALK;37.87
2024-01-09;ALK;37.37
2024-01-10;ALK;37.06
2024-01-11;ALK;36.99
2024-01-12;ALK;35.17
2024-01-16;ALK;34.42
2024-01-17;ALK;33.61
2024-01-18;ALK;34.96
2024-01-19;ALK;34.84
2024-01-22;ALK;34.83
2024-01-23;ALK;35.83
2024-01-24;ALK;35.82
2024-01-25;ALK;37.42
2024-01-26;ALK;36.77
2024-01-29;ALK;37.22
2024-01-30;ALK;36.69
2024-01-31;ALK;35.83
2024-02-01;ALK;36.26
2024-02-02;ALK;36.13
2024-02-05;ALK;35.28
2024-02-06;ALK;35.99
2024-02-07;ALK;35.6
2024-02-08;ALK;36.51
2024-02-09;ALK;37.19
2024-02-12;ALK;37.33
2024-02-13;ALK;36.57
2024-02-14;ALK;37.3
2024-02-15;ALK;37.75
2024-02-16;ALK;37.52
2024-02-20;ALK;38.92
2024-02-21;ALK;39.18
2024-02-22;ALK;39.38
2024-02-23;ALK;38.65
2024-02-26;ALK;37.71
2024-02-27;ALK;38.5
2024-02-28;ALK;38.08
2024-02-29;ALK;37.39
2024-03-01;ALK;37
2024-03-04;ALK;36.87
2024-03-05;ALK;37.21
2024-03-06;ALK;36.96
2024-03-07;ALK;37.28
2024-03-08;ALK;36.59
2024-03-11;ALK;37.36
2024-03-12;ALK;38.61
2024-03-13;ALK;39.37
2024-03-14;ALK;38.16
2024-03-15;ALK;38.18
2024-03-18;ALK;38.21
2024-03-19;ALK;37.82
2024-03-20;ALK;38.78
2024-03-21;ALK;39.76
2024-03-22;ALK;39.56
2024-03-25;ALK;39.68
2024-03-26;ALK;39.87
2024-03-27;ALK;42.01
2024-03-28;ALK;42.99
2024-01-02;ALL;142.18
2024-01-03;ALL;143.36
2024-01-04;ALL;146.82
2024-01-05;ALL;148.28
2024-01-08;ALL;147.69
2024-01-09;ALL;149.27
2024-01-10;ALL;148.61
2024-01-11;ALL;148.67
2024-01-12;ALL;149.32
2024-01-16;ALL;149.79
2024-01-17;ALL;150.82
2024-01-18;ALL;151.19
2024-01-19;ALL;153.13
2024-01-22;ALL;153.63
2024-01-23;ALL;152.37
2024-01-24;ALL;155.64
2024-01-25;ALL;157.26
2024-01-26;ALL;156.58
2024-01-29;ALL;154.29
2024-01-30;ALL;154.72
2024-01-31;ALL;153.49
2024-02-01;ALL;154.42
2024-02-02;ALL;155.59
2024-02-05;ALL;155.06
2024-02-06;ALL;155.57
2024-02-07;ALL;156.81
2024-02-08;ALL;159.92
2024-02-09;ALL;158.22
2024-02-12;ALL;157.52
2024-02-13;ALL;156.79
2024-02-14;ALL;159.56
2024-02-15;ALL;160.06
2024-02-16;ALL;159.95
2024-02-20;ALL;157.91
2024-02-21;ALL;157.37
2024-02-22;ALL;158.38
2024-02-23;ALL;157.33
2024-02-26;ALL;157.99
2024-02-27;ALL;157.74
2024-02-28;ALL;158.77
2024-02-29;ALL;157.72
2024-03-01;ALL;154.28
2024-03-04;ALL;155.51
2024-03-05;ALL;155.9
2024-03-06;ALL;156.16
2024-03-07;ALL;155.77
2024-03-08;ALL;156.04
2024-03-11;ALL;159.05
2024-03-12;ALL;158.71
2024-03-13;ALL;159.19
2024-03-14;ALL;158.49
2024-03-15;ALL;161.3
2024-03-18;ALL;162.1
2024-03-19;ALL;161.45
2024-03-20;ALL;160.27
2024-03-21;ALL;161.27
2024-03-22;ALL;164.33
2024-03-25;ALL;168.03
2024-03-26;ALL;169.86
2024-03-27;ALL;168.89
2024-03-28;ALL;172.05
2024-01-02;ALLE;123.3
2024-01-03;ALLE;120.58
2024-01-04;ALLE;121.34
2024-01-05;ALLE;121.84
2024-01-08;ALLE;122.79
2024-01-09;ALLE;123.1
2024-01-10;ALLE;121.17
2024-01-11;ALLE;119.75
2024-01-12;ALLE;118.87
2024-01-16;ALLE;118.5
2024-01-17;ALLE;117.81
2024-01-18;ALLE;120.25
2024-01-19;ALLE;121.26
2024-01-22;ALLE;124.43
2024-01-23;ALLE;123.38
2024-01-24;ALLE;121.99
2024-01-25;ALLE;124.8
2024-01-26;ALLE;123.92
2024-01-29;ALLE;125.89
2024-01-30;ALLE;125.23
2024-01-31;ALLE;122.94
2024-02-01;ALLE;126.26
2024-02-02;ALLE;126.66
2024-02-05;ALLE;124.8
2024-02-06;ALLE;125.07
2024-02-07;ALLE;125.97
2024-02-08;ALLE;129.52
2024-02-09;ALLE;130.9
2024-02-12;ALLE;132.55
2024-02-13;ALLE;128.6
2024-02-14;ALLE;130.18
2024-02-15;ALLE;132.29
2024-02-16;ALLE;131.41
2024-02-20;ALLE;131.05
2024-02-21;ALLE;130.11
2024-02-22;ALLE;128.67
2024-02-23;ALLE;128.11
2024-02-26;ALLE;127.51
2024-02-27;ALLE;128.3
2024-02-28;ALLE;127.18
2024-02-29;ALLE;126.89
2024-03-01;ALLE;125.83
2024-03-04;ALLE;127.81
2024-03-05;ALLE;126.56
2024-03-06;ALLE;127.43
2024-03-07;ALLE;130.89
2024-03-08;ALLE;129.85
2024-03-11;ALLE;130.04
2024-03-12;ALLE;132.06
2024-03-13;ALLE;131.75
2024-03-14;ALLE;129.54
2024-03-15;ALLE;129.86
2024-03-18;ALLE;130.81
2024-03-19;ALLE;132.47
2024-03-20;ALLE;134.74
2024-03-21;ALLE;134.75
2024-03-22;ALLE;133.58
2024-03-25;ALLE;132.37
2024-03-26;ALLE;132.8
2024-03-27;ALLE;133.7
2024-03-28;ALLE;134.17
2024-01-02;AMAT;153.83
2024-01-03;AMAT;150.92
2024-01-04;AMAT;148.79
2024-01-05;AMAT;148.48
2024-01-08;AMAT;151.03
2024-01-09;AMAT;150.5
2024-01-10;AMAT;149.28
2024-01-11;AMAT;151.42
2024-01-12;AMAT;150.72
2024-01-16;AMAT;153.22
2024-01-17;AMAT;152.83
2024-01-18;AMAT;159.78
2024-01-19;AMAT;167.35
2024-01-22;AMAT;167.71
2024-01-23;AMAT;166.46
2024-01-24;AMAT;173.53
2024-01-25;AMAT;172.02
2024-01-26;AMAT;166.31
2024-01-29;AMAT;167.89
2024-01-30;AMAT;165.66
2024-01-31;AMAT;163.72
2024-02-01;AMAT;166.38
2024-02-02;AMAT;167.59
2024-02-05;AMAT;170.49
2024-02-06;AMAT;168.11
2024-02-07;AMAT;170.3
2024-02-08;AMAT;173.28
2024-02-09;AMAT;185.19
2024-02-12;AMAT;184.89
2024-02-13;AMAT;179.68
2024-02-14;AMAT;185.54
2024-02-15;AMAT;187
2024-02-16;AMAT;198.87
2024-02-20;AMAT;188.48
2024-02-21;AMAT;189.98
2024-02-22;AMAT;199.37
2024-02-23;AMAT;196.8
2024-02-26;AMAT;203.18
2024-02-27;AMAT;202.49
2024-02-28;AMAT;197.18
2024-02-29;AMAT;201.25
2024-03-01;AMAT;209.87
2024-03-04;AMAT;209.11
2024-03-05;AMAT;207.01
2024-03-06;AMAT;211.78
2024-03-07;AMAT;212.22
2024-03-08;AMAT;205.19
2024-03-11;AMAT;201
2024-03-12;AMAT;204.57
2024-03-13;AMAT;200.2
2024-03-14;AMAT;200.38
2024-03-15;AMAT;198.29
2024-03-18;AMAT;200.36
2024-03-19;AMAT;200.97
2024-03-20;AMAT;204.69
2024-03-21;AMAT;210.42
2024-03-22;AMAT;209.87
2024-03-25;AMAT;208.08
2024-03-26;AMAT;206.29
2024-03-27;AMAT;207.62
2024-03-28;AMAT;205.85
2024-01-02;AMCR;9.5
2024-01-03;AMCR;9.35
2024-01-04;AMCR;9.39
2024-01-05;AMCR;9.49
2024-01-08;AMCR;9.56
2024-01-09;AMCR;9.52
2024-01-10;AMCR;9.51
2024-01-11;AMCR;9.59
2024-01-12;AMCR;9.5
2024-01-16;AMCR;9.33
2024-01-17;AMCR;9.21
2024-01-18;AMCR;9.21
2024-01-19;AMCR;9.22
2024-01-22;AMCR;9.21
2024-01-23;AMCR;9.22
2024-01-24;AMCR;9.07
2024-01-25;AMCR;9.22
2024-01-26;AMCR;9.29
2024-01-29;AMCR;9.33
2024-01-30;AMCR;9.31
2024-01-31;AMCR;9.19
2024-02-01;AMCR;9.21
2024-02-02;AMCR;9.15
2024-02-05;AMCR;8.98
2024-02-06;AMCR;8.94
2024-02-07;AMCR;9.14
2024-02-08;AMCR;8.92
2024-02-09;AMCR;8.86
2024-02-12;AMCR;8.94
2024-02-13;AMCR;8.65
2024-02-14;AMCR;8.72
2024-02-15;AMCR;8.76
2024-02-16;AMCR;8.81
2024-02-20;AMCR;8.88
2024-02-21;AMCR;8.97
2024-02-22;AMCR;9.02
2024-02-23;AMCR;9.03
2024-02-26;AMCR;8.9
2024-02-27;AMCR;8.84
2024-02-28;AMCR;8.76
2024-02-29;AMCR;8.95
2024-03-01;AMCR;8.98
2024-03-04;AMCR;9.06
2024-03-05;AMCR;9.06
2024-03-06;AMCR;9.09
2024-03-07;AMCR;9.3
2024-03-08;AMCR;9.24
2024-03-11;AMCR;9.35
2024-03-12;AMCR;9.37
2024-03-13;AMCR;9.4
2024-03-14;AMCR;9.31
2024-03-15;AMCR;9.36
2024-03-18;AMCR;9.3
2024-03-19;AMCR;9.26
2024-03-20;AMCR;9.04
2024-03-21;AMCR;9.16
2024-03-22;AMCR;9.12
2024-03-25;AMCR;9.17
2024-03-26;AMCR;9.08
2024-03-27;AMCR;9.36
2024-03-28;AMCR;9.39
2024-01-02;AMD;138.58
2024-01-03;AMD;135.32
2024-01-04;AMD;136.01
2024-01-05;AMD;138.58
2024-01-08;AMD;146.18
2024-01-09;AMD;149.26
2024-01-10;AMD;148.54
2024-01-11;AMD;148.02
2024-01-12;AMD;146.56
2024-01-16;AMD;158.74
2024-01-17;AMD;160.17
2024-01-18;AMD;162.67
2024-01-19;AMD;174.23
2024-01-22;AMD;168.18
2024-01-23;AMD;168.42
2024-01-24;AMD;178.29
2024-01-25;AMD;180.33
2024-01-26;AMD;177.25
2024-01-29;AMD;177.83
2024-01-30;AMD;172.06
2024-01-31;AMD;167.69
2024-02-01;AMD;170.48
2024-02-02;AMD;177.66
2024-02-05;AMD;174.23
2024-02-06;AMD;167.88
2024-02-07;AMD;170.94
2024-02-08;AMD;169.35
2024-02-09;AMD;172.48
2024-02-12;AMD;171.91
2024-02-13;AMD;171.54
2024-02-14;AMD;178.7
2024-02-15;AMD;176.76
2024-02-16;AMD;173.87
2024-02-20;AMD;165.69
2024-02-21;AMD;164.29
2024-02-22;AMD;181.86
2024-02-23;AMD;176.52
2024-02-26;AMD;176.01
2024-02-27;AMD;178
2024-02-28;AMD;176.54
2024-02-29;AMD;192.53
2024-03-01;AMD;202.64
2024-03-04;AMD;205.36
2024-03-05;AMD;205.13
2024-03-06;AMD;210.63
2024-03-07;AMD;211.38
2024-03-08;AMD;207.39
2024-03-11;AMD;198.39
2024-03-12;AMD;202.76
2024-03-13;AMD;194.79
2024-03-14;AMD;187.06
2024-03-15;AMD;191.06
2024-03-18;AMD;190.65
2024-03-19;AMD;181.42
2024-03-20;AMD;179.73
2024-03-21;AMD;178.68
2024-03-22;AMD;179.65
2024-03-25;AMD;178.63
2024-03-26;AMD;177.87
2024-03-27;AMD;179.59
2024-03-28;AMD;180.49
2024-01-02;AME;162.36
2024-01-03;AME;160.09
2024-01-04;AME;159.97
2024-01-05;AME;160.23
2024-01-08;AME;161.37
2024-01-09;AME;162.48
2024-01-10;AME;163.16
2024-01-11;AME;163.41
2024-01-12;AME;162.92
2024-01-16;AME;163.09
2024-01-17;AME;159.56
2024-01-18;AME;161.8
2024-01-19;AME;161.52
2024-01-22;AME;162.64
2024-01-23;AME;164.6
2024-01-24;AME;162.23
2024-01-25;AME;163.6
2024-01-26;AME;163
2024-01-29;AME;164.81
2024-01-30;AME;165.35
2024-01-31;AME;161.54
2024-02-01;AME;165.35
2024-02-02;AME;166.91
2024-02-05;AME;166.46
2024-02-06;AME;165.56
2024-02-07;AME;166.2
2024-02-08;AME;165.77
2024-02-09;AME;167.97
2024-02-12;AME;167.89
2024-02-13;AME;167.51
2024-02-14;AME;172.86
2024-02-15;AME;173.19
2024-02-16;AME;173.34
2024-02-20;AME;174.26
2024-02-21;AME;174.25
2024-02-22;AME;177.65
2024-02-23;AME;177.64
2024-02-26;AME;178.32
2024-02-27;AME;177.21
2024-02-28;AME;178.16
2024-02-29;AME;179.61
2024-03-01;AME;180.11
2024-03-04;AME;180.53
2024-03-05;AME;178.88
2024-03-06;AME;179.79
2024-03-07;AME;181.29
2024-03-08;AME;181.15
2024-03-11;AME;180.57
2024-03-12;AME;181.54
2024-03-13;AME;181.24
2024-03-14;AME;181.33
2024-03-15;AME;181.23
2024-03-18;AME;181.79
2024-03-19;AME;181.64
2024-03-20;AME;183.9
2024-03-21;AME;184.61
2024-03-22;AME;182.86
2024-03-25;AME;182.47
2024-03-26;AME;181.38
2024-03-27;AME;183.42
2024-03-28;AME;182.61
2024-01-02;AMGN;293
2024-01-03;AMGN;296.25
2024-01-04;AMGN;298.7
2024-01-05;AMGN;298.53
